Runde;Block;Gebot;Bietender
56;07A 3,6 GHz;5350000;Vodafone
56;08A 3,6 GHz;5350000;Vodafone
56;09A 3,6 GHz;4864000;Telekom
56;10A 3,6 GHz;5326000;Telekom
56;11A 3,6 GHz;5326000;Telekom
56;12A 3,6 GHz;5326000;Telekom
56;13A 3,6 GHz;5326000;Telekom
56;14A 3,6 GHz;5858000;Telekom
56;15A 3,6 GHz;5326000;Telefónica Deutschland
56;16A 3,6 GHz;5326000;Telekom
56;17A 3,6 GHz;5326000;Vodafone
56;18A 3,6 GHz;24402000;1&1 Drillisch
56;19A 3,6 GHz;24402000;1&1 Drillisch
56;20A 3,6 GHz;24402000;1&1 Drillisch
56;21A 3,6 GHz;23639000;1&1 Drillisch
56;22A 3,6 GHz;23639000;1&1 Drillisch
56;23A 3,6 GHz;26002000;Vodafone
56;24A 3,6 GHz;23870000;Vodafone
56;25A 3,6 GHz;23870000;Vodafone
56;26A 3,6 GHz;23890000;Telefónica Deutschland
56;27A 3,6 GHz;23890000;Telefónica Deutschland
56;28A 3,6 GHz;23890000;Telefónica Deutschland
56;29K 3,6 GHz;23870000;Telekom
57;01A 2 GHz;36996000;Telekom
57;02A 2 GHz;36996000;Vodafone
57;03A 2 GHz;36983000;Telefónica Deutschland
57;04A 2 GHz;36983000;Telefónica Deutschland
57;05A 2 GHz;37007000;Telekom
57;06A 2 GHz;37886000;Telekom
57;07A 2 GHz;36602000;Vodafone
57;08A 2 GHz;36602000;Telefónica Deutschland
57;09A 2 GHz (2026);15653000;Vodafone
57;10A 2 GHz (2026);24439000;Telefónica Deutschland
57;11A 2 GHz (2026);28747000;1&1 Drillisch
57;12A 2 GHz (2026);34783000;1&1 Drillisch
57;01K 3,6 GHz;2000000;1&1 Drillisch
57;02A 3,6 GHz;5326000;Telefónica Deutschland
57;03A 3,6 GHz;5326000;Telefónica Deutschland
57;04A 3,6 GHz;5326000;Telefónica Deutschland
57;05A 3,6 GHz;5350000;Telekom
57;06A 3,6 GHz;5350000;Vodafone
57;07A 3,6 GHz;5350000;Vodafone
57;08A 3,6 GHz;5350000;Vodafone
57;09A 3,6 GHz;5350000;Vodafone
57;10A 3,6 GHz;5326000;Telekom
57;11A 3,6 GHz;5326000;Telekom
57;12A 3,6 GHz;5326000;Telekom
57;13A 3,6 GHz;5326000;Telekom
57;14A 3,6 GHz;5858000;Telekom
57;15A 3,6 GHz;5858000;Telekom
57;16A 3,6 GHz;5326000;Telekom
57;17A 3,6 GHz;5326000;Vodafone
57;18A 3,6 GHz;24402000;1&1 Drillisch
57;19A 3,6 GHz;24402000;1&1 Drillisch
57;20A 3,6 GHz;24402000;1&1 Drillisch
57;21A 3,6 GHz;23639000;1&1 Drillisch
57;22A 3,6 GHz;23639000;1&1 Drillisch
57;23A 3,6 GHz;26002000;Vodafone
57;24A 3,6 GHz;23870000;Vodafone
57;25A 3,6 GHz;23870000;Vodafone
57;26A 3,6 GHz;23890000;Telefónica Deutschland
57;27A 3,6 GHz;23890000;Telefónica Deutschland
57;28A 3,6 GHz;23890000;Telefónica Deutschland
57;29K 3,6 GHz;23870000;Telekom
58;01A 2 GHz;36996000;Telekom
58;02A 2 GHz;36996000;Vodafone
58;03A 2 GHz;36983000;Telefónica Deutschland
58;04A 2 GHz;36983000;Telefónica Deutschland
58;05A 2 GHz;37007000;Telekom
58;06A 2 GHz;37886000;Telekom
58;07A 2 GHz;36602000;Vodafone
58;08A 2 GHz;40262000;Vodafone
58;09A 2 GHz (2026);15653000;Vodafone
58;10A 2 GHz (2026);24439000;Telefónica Deutschland
58;11A 2 GHz (2026);28747000;1&1 Drillisch
58;12A 2 GHz (2026);34783000;1&1 Drillisch
58;01K 3,6 GHz;2000000;1&1 Drillisch
58;02A 3,6 GHz;5326000;Telefónica Deutschland
58;03A 3,6 GHz;5326000;Telefónica Deutschland
58;04A 3,6 GHz;5858000;Telekom
58;05A 3,6 GHz;5350000;Telekom
58;06A 3,6 GHz;5350000;Vodafone
58;07A 3,6 GHz;5350000;Vodafone
58;08A 3,6 GHz;5350000;Vodafone
58;09A 3,6 GHz;5350000;Vodafone
58;10A 3,6 GHz;5858000;Telefónica Deutschland
58;11A 3,6 GHz;5858000;Telefónica Deutschland
58;12A 3,6 GHz;5326000;Telekom
58;13A 3,6 GHz;5326000;Telekom
58;14A 3,6 GHz;5858000;Telekom
58;15A 3,6 GHz;5858000;Telekom
58;16A 3,6 GHz;5326000;Telekom
58;17A 3,6 GHz;5326000;Vodafone
58;18A 3,6 GHz;24402000;1&1 Drillisch
58;19A 3,6 GHz;24402000;1&1 Drillisch
58;20A 3,6 GHz;24402000;1&1 Drillisch
58;21A 3,6 GHz;23639000;1&1 Drillisch
58;22A 3,6 GHz;23639000;1&1 Drillisch
58;23A 3,6 GHz;26002000;Vodafone
58;24A 3,6 GHz;23870000;Vodafone
58;25A 3,6 GHz;23870000;Vodafone
58;26A 3,6 GHz;23890000;Telefónica Deutschland
58;27A 3,6 GHz;23890000;Telefónica Deutschland
58;28A 3,6 GHz;23890000;Telefónica Deutschland
58;29K 3,6 GHz;23870000;Telekom
59;01A 2 GHz;40695000;Telefónica Deutschland
59;02A 2 GHz;36996000;Vodafone
59;03A 2 GHz;36983000;Telefónica Deutschland
59;04A 2 GHz;36983000;Telefónica Deutschland
59;05A 2 GHz;37007000;Telekom
59;06A 2 GHz;37886000;Telekom
59;07A 2 GHz;40262000;Telekom
59;08A 2 GHz;40262000;Vodafone
59;09A 2 GHz (2026);15653000;Vodafone
59;10A 2 GHz (2026);24439000;Telefónica Deutschland
59;11A 2 GHz (2026);28747000;1&1 Drillisch
59;12A 2 GHz (2026);34783000;1&1 Drillisch
59;01K 3,6 GHz;2000000;1&1 Drillisch
59;02A 3,6 GHz;5858000;Telekom
59;03A 3,6 GHz;5858000;Telekom
59;04A 3,6 GHz;5858000;Telekom
59;05A 3,6 GHz;5350000;Telekom
59;06A 3,6 GHz;5350000;Vodafone
59;07A 3,6 GHz;5350000;Vodafone
59;08A 3,6 GHz;5350000;Vodafone
59;09A 3,6 GHz;5350000;Vodafone
59;10A 3,6 GHz;5858000;Telefónica Deutschland
59;11A 3,6 GHz;5858000;Telefónica Deutschland
59;12A 3,6 GHz;5858000;Telefónica Deutschland
59;13A 3,6 GHz;5326000;Telekom
59;14A 3,6 GHz;5858000;Telekom
59;15A 3,6 GHz;5858000;Telekom
59;16A 3,6 GHz;5326000;Telekom
59;17A 3,6 GHz;5326000;Vodafone
59;18A 3,6 GHz;24402000;1&1 Drillisch
59;19A 3,6 GHz;24402000;1&1 Drillisch
59;20A 3,6 GHz;24402000;1&1 Drillisch
59;21A 3,6 GHz;23639000;1&1 Drillisch
59;22A 3,6 GHz;23639000;1&1 Drillisch
59;23A 3,6 GHz;26002000;Vodafone
59;24A 3,6 GHz;23870000;Vodafone
59;25A 3,6 GHz;23870000;Vodafone
59;26A 3,6 GHz;23890000;Telefónica Deutschland
59;27A 3,6 GHz;23890000;Telefónica Deutschland
59;28A 3,6 GHz;23890000;Telefónica Deutschland
59;29K 3,6 GHz;23870000;Telekom
60;01A 2 GHz;40695000;Telefónica Deutschland
60;02A 2 GHz;36996000;Vodafone
60;03A 2 GHz;40681000;Vodafone
60;04A 2 GHz;40681000;Telekom
60;05A 2 GHz;37007000;Telekom
60;06A 2 GHz;37886000;Telekom
60;07A 2 GHz;40262000;Telekom
60;08A 2 GHz;40262000;Vodafone
60;09A 2 GHz (2026);15653000;Vodafone
60;10A 2 GHz (2026);24439000;Telefónica Deutschland
60;11A 2 GHz (2026);28747000;1&1 Drillisch
60;12A 2 GHz (2026);34783000;1&1 Drillisch
60;01K 3,6 GHz;2000000;1&1 Drillisch
60;02A 3,6 GHz;5858000;Telekom
60;03A 3,6 GHz;5858000;Telekom
60;04A 3,6 GHz;5858000;Telekom
60;05A 3,6 GHz;5350000;Telekom
60;06A 3,6 GHz;5350000;Vodafone
60;07A 3,6 GHz;5350000;Vodafone
60;08A 3,6 GHz;5350000;Vodafone
60;09A 3,6 GHz;5350000;Vodafone
60;10A 3,6 GHz;5858000;Telefónica Deutschland
60;11A 3,6 GHz;5858000;Telefónica Deutschland
60;12A 3,6 GHz;5858000;Telefónica Deutschland
60;13A 3,6 GHz;5858000;Telefónica Deutschland
60;14A 3,6 GHz;5858000;Telekom
60;15A 3,6 GHz;5858000;Telekom
60;16A 3,6 GHz;5858000;Telefónica Deutschland
60;17A 3,6 GHz;5858000;Telekom
60;18A 3,6 GHz;24402000;1&1 Drillisch
60;19A 3,6 GHz;24402000;1&1 Drillisch
60;20A 3,6 GHz;24402000;1&1 Drillisch
60;21A 3,6 GHz;23639000;1&1 Drillisch
60;22A 3,6 GHz;23639000;1&1 Drillisch
60;23A 3,6 GHz;26002000;Vodafone
60;24A 3,6 GHz;23870000;Vodafone
60;25A 3,6 GHz;23870000;Vodafone
60;26A 3,6 GHz;23890000;Telefónica Deutschland
60;27A 3,6 GHz;23890000;Telefónica Deutschland
60;28A 3,6 GHz;23890000;Telefónica Deutschland
60;29K 3,6 GHz;23870000;Telekom
61;01A 2 GHz;40695000;Telefónica Deutschland
61;02A 2 GHz;40695000;Telefónica Deutschland
61;03A 2 GHz;40681000;Vodafone
61;04A 2 GHz;40681000;Telekom
61;05A 2 GHz;40707000;Telefónica Deutschland
61;06A 2 GHz;37886000;Telekom
61;07A 2 GHz;40262000;Telekom
61;08A 2 GHz;40262000;Vodafone
61;09A 2 GHz (2026);15653000;Vodafone
61;10A 2 GHz (2026);24439000;Telefónica Deutschland
61;11A 2 GHz (2026);28747000;1&1 Drillisch
61;12A 2 GHz (2026);34783000;1&1 Drillisch
61;01K 3,6 GHz;2000000;1&1 Drillisch
61;02A 3,6 GHz;5858000;Telekom
61;03A 3,6 GHz;5858000;Telekom
61;04A 3,6 GHz;5858000;Telekom
61;05A 3,6 GHz;5885000;Vodafone
61;06A 3,6 GHz;5885000;Telekom
61;07A 3,6 GHz;5885000;Telekom
61;08A 3,6 GHz;5350000;Vodafone
61;09A 3,6 GHz;5350000;Vodafone
61;10A 3,6 GHz;5858000;Telefónica Deutschland
61;11A 3,6 GHz;5858000;Telefónica Deutschland
61;12A 3,6 GHz;5858000;Telefónica Deutschland
61;13A 3,6 GHz;5858000;Telefónica Deutschland
61;14A 3,6 GHz;5858000;Telekom
61;15A 3,6 GHz;5858000;Telekom
61;16A 3,6 GHz;5858000;Telefónica Deutschland
61;17A 3,6 GHz;5858000;Telekom
61;18A 3,6 GHz;24402000;1&1 Drillisch
61;19A 3,6 GHz;24402000;1&1 Drillisch
61;20A 3,6 GHz;24402000;1&1 Drillisch
61;21A 3,6 GHz;23639000;1&1 Drillisch
61;22A 3,6 GHz;23639000;1&1 Drillisch
61;23A 3,6 GHz;26002000;Vodafone
61;24A 3,6 GHz;23870000;Vodafone
61;25A 3,6 GHz;23870000;Vodafone
61;26A 3,6 GHz;23890000;Telefónica Deutschland
61;27A 3,6 GHz;23890000;Telefónica Deutschland
61;28A 3,6 GHz;23890000;Telefónica Deutschland
61;29K 3,6 GHz;23870000;Telekom
62;01A 2 GHz;40695000;Telefónica Deutschland
62;02A 2 GHz;40695000;Telefónica Deutschland
62;03A 2 GHz;40681000;Vodafone
62;04A 2 GHz;40681000;Telekom
62;05A 2 GHz;40707000;Telefónica Deutschland
62;06A 2 GHz;41674000;Vodafone
62;07A 2 GHz;40262000;Telekom
62;08A 2 GHz;44288000;Telekom
62;09A 2 GHz (2026);15653000;Vodafone
62;10A 2 GHz (2026);24439000;Telefónica Deutschland
62;11A 2 GHz (2026);28747000;1&1 Drillisch
62;12A 2 GHz (2026);34783000;1&1 Drillisch
62;01K 3,6 GHz;2000000;1&1 Drillisch
62;02A 3,6 GHz;5858000;Telekom
62;03A 3,6 GHz;5858000;Telekom
62;04A 3,6 GHz;5858000;Telekom
62;05A 3,6 GHz;5885000;Vodafone
62;06A 3,6 GHz;5885000;Telekom
62;07A 3,6 GHz;5885000;Telekom
62;08A 3,6 GHz;5885000;Telekom
62;09A 3,6 GHz;5350000;Vodafone
62;10A 3,6 GHz;6443000;Vodafone
62;11A 3,6 GHz;6443000;Vodafone
62;12A 3,6 GHz;5858000;Telefónica Deutschland
62;13A 3,6 GHz;5858000;Telefónica Deutschland
62;14A 3,6 GHz;5858000;Telekom
62;15A 3,6 GHz;5858000;Telekom
62;16A 3,6 GHz;5858000;Telefónica Deutschland
62;17A 3,6 GHz;5858000;Telekom
62;18A 3,6 GHz;24402000;1&1 Drillisch
62;19A 3,6 GHz;24402000;1&1 Drillisch
62;20A 3,6 GHz;24402000;1&1 Drillisch
62;21A 3,6 GHz;23639000;1&1 Drillisch
62;22A 3,6 GHz;23639000;1&1 Drillisch
62;23A 3,6 GHz;26002000;Vodafone
62;24A 3,6 GHz;23870000;Vodafone
62;25A 3,6 GHz;23870000;Vodafone
62;26A 3,6 GHz;23890000;Telefónica Deutschland
62;27A 3,6 GHz;23890000;Telefónica Deutschland
62;28A 3,6 GHz;23890000;Telefónica Deutschland
62;29K 3,6 GHz;23870000;Telekom
63;01A 2 GHz;40695000;Telefónica Deutschland
63;02A 2 GHz;40695000;Telefónica Deutschland
63;03A 2 GHz;44749000;Telekom
63;04A 2 GHz;40681000;Telekom
63;05A 2 GHz;40707000;Telefónica Deutschland
63;06A 2 GHz;41674000;Vodafone
63;07A 2 GHz;44288000;Vodafone
63;08A 2 GHz;44288000;Telekom
63;09A 2 GHz (2026);15653000;Vodafone
63;10A 2 GHz (2026);24439000;Telefónica Deutschland
63;11A 2 GHz (2026);28747000;1&1 Drillisch
63;12A 2 GHz (2026);34783000;1&1 Drillisch
63;01K 3,6 GHz;2000000;1&1 Drillisch
63;02A 3,6 GHz;5858000;Telekom
63;03A 3,6 GHz;5858000;Telekom
63;04A 3,6 GHz;5858000;Telekom
63;05A 3,6 GHz;6473000;Telefónica Deutschland
63;06A 3,6 GHz;5885000;Telekom
63;07A 3,6 GHz;5885000;Telekom
63;08A 3,6 GHz;5885000;Telekom
63;09A 3,6 GHz;5885000;Telefónica Deutschland
63;10A 3,6 GHz;6443000;Vodafone
63;11A 3,6 GHz;6443000;Vodafone
63;12A 3,6 GHz;6443000;Vodafone
63;13A 3,6 GHz;5858000;Telefónica Deutschland
63;14A 3,6 GHz;5858000;Telekom
63;15A 3,6 GHz;5858000;Telekom
63;16A 3,6 GHz;Kein Gebot;Kein Gebot
63;17A 3,6 GHz;6463000;Telefónica Deutschland
63;18A 3,6 GHz;24402000;1&1 Drillisch
63;19A 3,6 GHz;24402000;1&1 Drillisch
63;20A 3,6 GHz;24402000;1&1 Drillisch
63;21A 3,6 GHz;23639000;1&1 Drillisch
63;22A 3,6 GHz;23639000;1&1 Drillisch
63;23A 3,6 GHz;26002000;Vodafone
63;24A 3,6 GHz;23870000;Vodafone
63;25A 3,6 GHz;23870000;Vodafone
63;26A 3,6 GHz;23890000;Telefónica Deutschland
63;27A 3,6 GHz;23890000;Telefónica Deutschland
63;28A 3,6 GHz;23890000;Telefónica Deutschland
63;29K 3,6 GHz;23870000;Telekom
64;01A 2 GHz;40695000;Telefónica Deutschland
64;02A 2 GHz;44764000;Telekom
64;03A 2 GHz;44749000;Telekom
64;04A 2 GHz;44749000;Vodafone
64;05A 2 GHz;40707000;Telefónica Deutschland
64;06A 2 GHz;41674000;Vodafone
64;07A 2 GHz;44288000;Vodafone
64;08A 2 GHz;44288000;Telekom
64;09A 2 GHz (2026);15653000;Vodafone
64;10A 2 GHz (2026);24439000;Telefónica Deutschland
64;11A 2 GHz (2026);28747000;1&1 Drillisch
64;12A 2 GHz (2026);34783000;1&1 Drillisch
64;01K 3,6 GHz;2000000;1&1 Drillisch
64;02A 3,6 GHz;5858000;Telekom
64;03A 3,6 GHz;5858000;Telekom
64;04A 3,6 GHz;5858000;Telekom
64;05A 3,6 GHz;6473000;Telefónica Deutschland
64;06A 3,6 GHz;5885000;Telekom
64;07A 3,6 GHz;5885000;Telekom
64;08A 3,6 GHz;5885000;Telekom
64;09A 3,6 GHz;5885000;Telefónica Deutschland
64;10A 3,6 GHz;6443000;Vodafone
64;11A 3,6 GHz;6443000;Vodafone
64;12A 3,6 GHz;6443000;Vodafone
64;13A 3,6 GHz;5858000;Telefónica Deutschland
64;14A 3,6 GHz;6443000;Telefónica Deutschland
64;15A 3,6 GHz;5858000;Telekom
64;16A 3,6 GHz;6443000;Vodafone
64;17A 3,6 GHz;6463000;Telefónica Deutschland
64;18A 3,6 GHz;24402000;1&1 Drillisch
64;19A 3,6 GHz;24402000;1&1 Drillisch
64;20A 3,6 GHz;24402000;1&1 Drillisch
64;21A 3,6 GHz;23639000;1&1 Drillisch
64;22A 3,6 GHz;26002000;Vodafone
64;23A 3,6 GHz;26002000;Vodafone
64;24A 3,6 GHz;23870000;Vodafone
64;25A 3,6 GHz;23870000;Vodafone
64;26A 3,6 GHz;23890000;Telefónica Deutschland
64;27A 3,6 GHz;23890000;Telefónica Deutschland
64;28A 3,6 GHz;23890000;Telefónica Deutschland
64;29K 3,6 GHz;23870000;Telekom
65;01A 2 GHz;44764000;Telekom
65;02A 2 GHz;44764000;Telekom
65;03A 2 GHz;44749000;Telekom
65;04A 2 GHz;44749000;Vodafone
65;05A 2 GHz;40707000;Telefónica Deutschland
65;06A 2 GHz;45841000;Telefónica Deutschland
65;07A 2 GHz;44288000;Vodafone
65;08A 2 GHz;44288000;Telekom
65;09A 2 GHz (2026);15653000;Vodafone
65;10A 2 GHz (2026);24439000;Telefónica Deutschland
65;11A 2 GHz (2026);28747000;1&1 Drillisch
65;12A 2 GHz (2026);34783000;1&1 Drillisch
65;01K 3,6 GHz;2000000;1&1 Drillisch
65;02A 3,6 GHz;5858000;Telekom
65;03A 3,6 GHz;5858000;Telekom
65;04A 3,6 GHz;5858000;Telekom
65;05A 3,6 GHz;6473000;Telefónica Deutschland
65;06A 3,6 GHz;5885000;Telekom
65;07A 3,6 GHz;5885000;Telekom
65;08A 3,6 GHz;5885000;Telekom
65;09A 3,6 GHz;6473000;Telekom
65;10A 3,6 GHz;6443000;Vodafone
65;11A 3,6 GHz;6443000;Vodafone
65;12A 3,6 GHz;6443000;Vodafone
65;13A 3,6 GHz;6443000;Telekom
65;14A 3,6 GHz;6443000;Telefónica Deutschland
65;15A 3,6 GHz;5858000;Telekom
65;16A 3,6 GHz;6443000;Vodafone
65;17A 3,6 GHz;27109000;1&1 Drillisch
65;18A 3,6 GHz;24402000;1&1 Drillisch
65;19A 3,6 GHz;24402000;1&1 Drillisch
65;20A 3,6 GHz;24402000;1&1 Drillisch
65;21A 3,6 GHz;23639000;1&1 Drillisch
65;22A 3,6 GHz;26002000;Vodafone
65;23A 3,6 GHz;26002000;Vodafone
65;24A 3,6 GHz;23870000;Vodafone
65;25A 3,6 GHz;23870000;Vodafone
65;26A 3,6 GHz;23890000;Telefónica Deutschland
65;27A 3,6 GHz;23890000;Telefónica Deutschland
65;28A 3,6 GHz;23890000;Telefónica Deutschland
65;29K 3,6 GHz;23870000;Telekom
66;01A 2 GHz;44764000;Telekom
66;02A 2 GHz;44764000;Telekom
66;03A 2 GHz;44749000;Telekom
66;04A 2 GHz;44749000;Vodafone
66;05A 2 GHz;44777000;Vodafone
66;06A 2 GHz;45841000;Telefónica Deutschland
66;07A 2 GHz;44288000;Vodafone
66;08A 2 GHz;48716000;Telefónica Deutschland
66;09A 2 GHz (2026);15653000;Vodafone
66;10A 2 GHz (2026);24439000;Telefónica Deutschland
66;11A 2 GHz (2026);28747000;1&1 Drillisch
66;12A 2 GHz (2026);34783000;1&1 Drillisch
66;01K 3,6 GHz;2000000;1&1 Drillisch
66;02A 3,6 GHz;6443000;Telefónica Deutschland
66;03A 3,6 GHz;6443000;Telefónica Deutschland
66;04A 3,6 GHz;6443000;Telefónica Deutschland
66;05A 3,6 GHz;6473000;Telefónica Deutschland
66;06A 3,6 GHz;5885000;Telekom
66;07A 3,6 GHz;5885000;Telekom
66;08A 3,6 GHz;5885000;Telekom
66;09A 3,6 GHz;6473000;Telekom
66;10A 3,6 GHz;6443000;Vodafone
66;11A 3,6 GHz;6443000;Vodafone
66;12A 3,6 GHz;6443000;Vodafone
66;13A 3,6 GHz;6443000;Telekom
66;14A 3,6 GHz;Kein Gebot;Kein Gebot
66;15A 3,6 GHz;6463000;Telefónica Deutschland
66;16A 3,6 GHz;6443000;Vodafone
66;17A 3,6 GHz;27109000;1&1 Drillisch
66;18A 3,6 GHz;24402000;1&1 Drillisch
66;19A 3,6 GHz;24402000;1&1 Drillisch
66;20A 3,6 GHz;24402000;1&1 Drillisch
66;21A 3,6 GHz;23639000;1&1 Drillisch
66;22A 3,6 GHz;26002000;Vodafone
66;23A 3,6 GHz;26002000;Vodafone
66;24A 3,6 GHz;23870000;Vodafone
66;25A 3,6 GHz;23870000;Vodafone
66;26A 3,6 GHz;23890000;Telefónica Deutschland
66;27A 3,6 GHz;23890000;Telefónica Deutschland
66;28A 3,6 GHz;23890000;Telefónica Deutschland
66;29K 3,6 GHz;23870000;Telekom
67;01A 2 GHz;44764000;Telekom
67;02A 2 GHz;44764000;Telekom
67;03A 2 GHz;44749000;Telekom
67;04A 2 GHz;44749000;Vodafone
67;05A 2 GHz;44777000;Vodafone
67;06A 2 GHz;45841000;Telefónica Deutschland
67;07A 2 GHz;48716000;Telefónica Deutschland
67;08A 2 GHz;48716000;Telefónica Deutschland
67;09A 2 GHz (2026);15653000;Vodafone
67;10A 2 GHz (2026);24439000;Telefónica Deutschland
67;11A 2 GHz (2026);28747000;1&1 Drillisch
67;12A 2 GHz (2026);34783000;1&1 Drillisch
67;01K 3,6 GHz;2000000;1&1 Drillisch
67;02A 3,6 GHz;7087000;Telekom
67;03A 3,6 GHz;7087000;Telekom
67;04A 3,6 GHz;7087000;Telekom
67;05A 3,6 GHz;6473000;Telefónica Deutschland
67;06A 3,6 GHz;5885000;Telekom
67;07A 3,6 GHz;5885000;Telekom
67;08A 3,6 GHz;5885000;Telekom
67;09A 3,6 GHz;6473000;Telekom
67;10A 3,6 GHz;6443000;Vodafone
67;11A 3,6 GHz;6443000;Vodafone
67;12A 3,6 GHz;6443000;Vodafone
67;13A 3,6 GHz;7107000;Telefónica Deutschland
67;14A 3,6 GHz;7087000;Telekom
67;15A 3,6 GHz;Kein Gebot;Kein Gebot
67;16A 3,6 GHz;6443000;Vodafone
67;17A 3,6 GHz;27109000;1&1 Drillisch
67;18A 3,6 GHz;24402000;1&1 Drillisch
67;19A 3,6 GHz;24402000;1&1 Drillisch
67;20A 3,6 GHz;24402000;1&1 Drillisch
67;21A 3,6 GHz;23639000;1&1 Drillisch
67;22A 3,6 GHz;26002000;Vodafone
67;23A 3,6 GHz;26002000;Vodafone
67;24A 3,6 GHz;23870000;Vodafone
67;25A 3,6 GHz;23870000;Vodafone
67;26A 3,6 GHz;23890000;Telefónica Deutschland
67;27A 3,6 GHz;23890000;Telefónica Deutschland
67;28A 3,6 GHz;23890000;Telefónica Deutschland
67;29K 3,6 GHz;23870000;Telekom
68;01A 2 GHz;44764000;Telekom
68;02A 2 GHz;44764000;Telekom
68;03A 2 GHz;49223000;Vodafone
68;04A 2 GHz;49223000;Telekom
68;05A 2 GHz;44777000;Vodafone
68;06A 2 GHz;45841000;Telefónica Deutschland
68;07A 2 GHz;48716000;Telefónica Deutschland
68;08A 2 GHz;48716000;Telefónica Deutschland
68;09A 2 GHz (2026);15653000;Vodafone
68;10A 2 GHz (2026);24439000;Telefónica Deutschland
68;11A 2 GHz (2026);28747000;1&1 Drillisch
68;12A 2 GHz (2026);34783000;1&1 Drillisch
68;01K 3,6 GHz;2000000;1&1 Drillisch
68;02A 3,6 GHz;7087000;Telekom
68;03A 3,6 GHz;7087000;Telekom
68;04A 3,6 GHz;7087000;Telekom
68;05A 3,6 GHz;6473000;Telefónica Deutschland
68;06A 3,6 GHz;6473000;Telefónica Deutschland
68;07A 3,6 GHz;6473000;Telefónica Deutschland
68;08A 3,6 GHz;6473000;Telefónica Deutschland
68;09A 3,6 GHz;7140000;Telefónica Deutschland
68;10A 3,6 GHz;7087000;Telekom
68;11A 3,6 GHz;6443000;Vodafone
68;12A 3,6 GHz;6443000;Vodafone
68;13A 3,6 GHz;Kein Gebot;Kein Gebot
68;14A 3,6 GHz;7087000;Telekom
68;15A 3,6 GHz;Kein Gebot;Kein Gebot
68;16A 3,6 GHz;6443000;Vodafone
68;17A 3,6 GHz;27109000;1&1 Drillisch
68;18A 3,6 GHz;24402000;1&1 Drillisch
68;19A 3,6 GHz;24402000;1&1 Drillisch
68;20A 3,6 GHz;24402000;1&1 Drillisch
68;21A 3,6 GHz;23639000;1&1 Drillisch
68;22A 3,6 GHz;26002000;Vodafone
68;23A 3,6 GHz;26002000;Vodafone
68;24A 3,6 GHz;23870000;Vodafone
68;25A 3,6 GHz;23870000;Vodafone
68;26A 3,6 GHz;23890000;Telefónica Deutschland
68;27A 3,6 GHz;23890000;Telefónica Deutschland
68;28A 3,6 GHz;23890000;Telefónica Deutschland
68;29K 3,6 GHz;23870000;Telekom
69;01A 2 GHz;49240000;Vodafone
69;02A 2 GHz;44764000;Telekom
69;03A 2 GHz;49223000;Vodafone
69;04A 2 GHz;49223000;Telekom
69;05A 2 GHz;49254000;Telekom
69;06A 2 GHz;45841000;Telefónica Deutschland
69;07A 2 GHz;48716000;Telefónica Deutschland
69;08A 2 GHz;48716000;Telefónica Deutschland
69;09A 2 GHz (2026);15653000;Vodafone
69;10A 2 GHz (2026);24439000;Telefónica Deutschland
69;11A 2 GHz (2026);28747000;1&1 Drillisch
69;12A 2 GHz (2026);34783000;1&1 Drillisch
69;01K 3,6 GHz;2000000;1&1 Drillisch
69;02A 3,6 GHz;7087000;Telekom
69;03A 3,6 GHz;7087000;Telekom
69;04A 3,6 GHz;7087000;Telekom
69;05A 3,6 GHz;6473000;Telefónica Deutschland
69;06A 3,6 GHz;6473000;Telefónica Deutschland
69;07A 3,6 GHz;6473000;Telefónica Deutschland
69;08A 3,6 GHz;6473000;Telefónica Deutschland
69;09A 3,6 GHz;7140000;Telefónica Deutschland
69;10A 3,6 GHz;7087000;Telekom
69;11A 3,6 GHz;7087000;Telekom
69;12A 3,6 GHz;7087000;Telekom
69;13A 3,6 GHz;Kein Gebot;Kein Gebot
69;14A 3,6 GHz;7087000;Telekom
69;15A 3,6 GHz;7109000;Vodafone
69;16A 3,6 GHz;7087000;Telekom
69;17A 3,6 GHz;27109000;1&1 Drillisch
69;18A 3,6 GHz;24402000;1&1 Drillisch
69;19A 3,6 GHz;24402000;1&1 Drillisch
69;20A 3,6 GHz;24402000;1&1 Drillisch
69;21A 3,6 GHz;23639000;1&1 Drillisch
69;22A 3,6 GHz;26002000;Vodafone
69;23A 3,6 GHz;26002000;Vodafone
69;24A 3,6 GHz;23870000;Vodafone
69;25A 3,6 GHz;23870000;Vodafone
69;26A 3,6 GHz;23890000;Telefónica Deutschland
69;27A 3,6 GHz;23890000;Telefónica Deutschland
69;28A 3,6 GHz;23890000;Telefónica Deutschland
69;29K 3,6 GHz;23870000;Telekom
70;01A 2 GHz;49240000;Vodafone
70;02A 2 GHz;49240000;Vodafone
70;03A 2 GHz;49223000;Vodafone
70;04A 2 GHz;49223000;Telekom
70;05A 2 GHz;49254000;Telekom
70;06A 2 GHz;50445000;Telefónica Deutschland
70;07A 2 GHz;Kein Gebot;Kein Gebot
70;08A 2 GHz;Kein Gebot;Kein Gebot
70;09A 2 GHz (2026);15653000;Vodafone
70;10A 2 GHz (2026);24439000;Telefónica Deutschland
70;11A 2 GHz (2026);31621000;Telefónica Deutschland
70;12A 2 GHz (2026);38261000;Telefónica Deutschland
70;01K 3,6 GHz;2000000;1&1 Drillisch
